CustomerID,Labels
15059.0,1
15060.0,1
15061.0,1
15062.0,2
15063.0,0
15065.0,1
15066.0,1
15067.0,2
15068.0,2
15069.0,4
15070.0,3
15071.0,2
15073.0,1
15074.0,2
15075.0,2
15076.0,4
15078.0,1
15079.0,0
15081.0,1
15083.0,0
15087.0,0
15088.0,1
15089.0,1
15090.0,3
15091.0,2
15092.0,0
15093.0,1
15095.0,2
15096.0,2
15097.0,1
15098.0,4
15099.0,2
15100.0,3
15101.0,1
15103.0,1
15104.0,4
15105.0,1
15106.0,1
15107.0,3
15108.0,4
15109.0,0
15110.0,1
15111.0,1
15113.0,1
15114.0,1
15115.0,1
15116.0,1
15117.0,1
15118.0,4
15119.0,0
15120.0,4
15121.0,2
15122.0,2
15123.0,1
15124.0,1
15125.0,1
15127.0,2
15128.0,2
15129.0,2
15130.0,4
15132.0,1
15133.0,4
15134.0,1
15135.0,0
15136.0,1
15139.0,0
15140.0,2
15142.0,2
15143.0,0
15144.0,1
15145.0,1
15146.0,4
15147.0,0
15148.0,1
15149.0,4
15150.0,1
15152.0,1
15153.0,1
15154.0,2
15156.0,1
15157.0,1
15158.0,2
15159.0,1
15160.0,3
15163.0,1
15164.0,2
15165.0,3
15167.0,3
15168.0,1
15171.0,3
15172.0,1
15174.0,3
15175.0,2
15178.0,0
15179.0,1
15180.0,3
15181.0,2
15182.0,4
15184.0,1
15185.0,2
15186.0,1
15187.0,1
15189.0,1
15192.0,4
15193.0,2
15194.0,1
15195.0,1
15197.0,1
15198.0,2
15199.0,2
15201.0,2
15203.0,1
15204.0,3
15205.0,2
15206.0,1
15208.0,1
15210.0,0
15211.0,2
15212.0,0
15213.0,3
15214.0,1
15215.0,2
15216.0,2
15218.0,1
15219.0,4
15220.0,2
15221.0,3
15222.0,3
15223.0,0
15224.0,3
15225.0,0
15226.0,3
15227.0,1
15228.0,2
15230.0,0
15232.0,4
15234.0,0
15235.0,0
15236.0,3
15237.0,1
15238.0,1
15239.0,1
15240.0,2
15241.0,2
15243.0,2
15244.0,2
15245.0,4
15246.0,0
15247.0,4
15249.0,1
15251.0,1
15252.0,1
15253.0,1
15254.0,4
15255.0,2
15256.0,4
15257.0,0
15258.0,4
15260.0,2
15261.0,4
15262.0,3
15263.0,2
15264.0,2
15265.0,4
15266.0,3
15267.0,1
15269.0,1
15270.0,1
15271.0,1
15272.0,2
15274.0,1
15275.0,1
15276.0,2
15277.0,2
15279.0,3
15280.0,4
15281.0,2
15286.0,2
15287.0,1
15288.0,2
15289.0,1
15290.0,1
15291.0,1
15292.0,0
15296.0,2
15297.0,1
15298.0,1
15299.0,2
15300.0,2
15301.0,2
15303.0,3
15304.0,2
15306.0,2
15307.0,2
15308.0,0
15311.0,1
15312.0,2
15313.0,4
15314.0,0
15315.0,2
15316.0,3
15318.0,1
15319.0,0
15320.0,2
15321.0,2
15322.0,2
15325.0,2
15326.0,3
15327.0,2
15329.0,1
15330.0,1
15332.0,3
15333.0,0
15334.0,4
15335.0,2
15339.0,2
15341.0,2
15342.0,4
15343.0,2
15344.0,1
15345.0,1
15346.0,3
15347.0,3
15348.0,2
15349.0,4
15350.0,3
15351.0,1
15353.0,0
15355.0,1
15356.0,1
15358.0,1
15360.0,1
15361.0,3
15363.0,0
15364.0,2
15365.0,1
15366.0,2
15367.0,2
15368.0,1
15369.0,4
15370.0,1
15372.0,4
15373.0,1
15374.0,4
15376.0,1
15379.0,4
15380.0,1
15381.0,0
15382.0,1
15384.0,4
15385.0,1
15386.0,4
15388.0,0
15389.0,4
15392.0,1
15393.0,1
15394.0,1
15395.0,3
15396.0,4
15397.0,3
15398.0,1
15399.0,1
15400.0,2
15402.0,4
15405.0,4
15406.0,1
15407.0,1
15408.0,0
15410.0,2
15411.0,1
15412.0,4
15414.0,1
15415.0,3
15416.0,2
15417.0,2
15419.0,1
15421.0,2
15422.0,3
15423.0,1
15424.0,0
15426.0,1
15427.0,1
15428.0,1
15429.0,1
15432.0,1
15433.0,2
15434.0,1
15435.0,1
15436.0,1
15437.0,0
15438.0,4
15440.0,2
15442.0,0
15443.0,1
15444.0,1
15445.0,0
15447.0,3
15448.0,3
15449.0,1
15450.0,1
15452.0,1
15453.0,1
15454.0,3
15456.0,0
15457.0,0
15458.0,1
15460.0,3
15462.0,2
15463.0,1
15464.0,3
15465.0,1
15466.0,2
15467.0,1
15468.0,1
15469.0,2
15471.0,1
15472.0,4
15473.0,1
15475.0,2
15478.0,1
15480.0,4
15482.0,1
15483.0,4
15484.0,1
15485.0,1
15488.0,2
15489.0,1
15491.0,2
15492.0,1
15493.0,1
15494.0,1
15497.0,1
15498.0,1
15500.0,1
15502.0,1
15503.0,3
15504.0,2
15505.0,2
15506.0,1
15507.0,4
15508.0,4
15510.0,3
15511.0,1
15512.0,4
15513.0,1
15514.0,1
15516.0,2
15517.0,0
15518.0,2
15520.0,1
15521.0,1
15522.0,1
15523.0,2
15524.0,1
15525.0,1
15526.0,1
15527.0,1
15528.0,0
15529.0,1
15530.0,1
15531.0,1
15532.0,1
15533.0,1
15535.0,4
15537.0,4
15539.0,1
15540.0,1
15541.0,4
15543.0,3
15544.0,1
15545.0,2
15547.0,1
15549.0,2
15550.0,1
15551.0,1
15552.0,0
15553.0,2
15554.0,0
15555.0,1
15556.0,1
15557.0,1
15561.0,1
15562.0,3
15563.0,1
15565.0,2
15567.0,1
15568.0,1
15569.0,2
15570.0,1
15571.0,1
15572.0,1
15573.0,1
15574.0,4
15576.0,1
15577.0,4
15578.0,4
15579.0,2
15581.0,4
15582.0,1
15584.0,1
15585.0,4
15587.0,2
15589.0,0
15590.0,3
15592.0,2
15593.0,2
15594.0,1
15596.0,2
15597.0,1
15598.0,1
15599.0,1
15601.0,1
15602.0,1
15603.0,2
15604.0,2
15605.0,1
15606.0,2
15607.0,3
15608.0,1
15609.0,4
15610.0,2
15611.0,1
15612.0,1
15615.0,1
15618.0,1
15619.0,1
15620.0,2
15621.0,1
15622.0,1
15623.0,4
15624.0,4
15625.0,2
15626.0,2
15628.0,1
15630.0,2
15632.0,1
15634.0,1
15636.0,2
15637.0,2
15638.0,3
15639.0,4
15640.0,1
15641.0,2
15643.0,4
15644.0,4
15645.0,1
15646.0,4
15648.0,0
15649.0,3
15651.0,1
15652.0,2
15653.0,2
15654.0,1
15655.0,0
15656.0,2
15657.0,1
15658.0,4
15659.0,2
15660.0,1
15661.0,3
15663.0,2
15664.0,2
15665.0,4
15667.0,1
15668.0,0
15669.0,1
15670.0,3
15671.0,1
15673.0,2
15674.0,2
15675.0,2
15676.0,1
15677.0,2
15678.0,2
15679.0,1
15680.0,1
15681.0,1
15683.0,4
15687.0,1
15689.0,4
15690.0,1
15691.0,0
15692.0,1
15694.0,1
15695.0,0
15696.0,1
15699.0,1
15700.0,4
15701.0,1
15703.0,0
15704.0,4
15705.0,0
15706.0,2
15707.0,1
15708.0,1
15709.0,0
15712.0,1
15713.0,4
15714.0,1
15716.0,4
15717.0,0
15719.0,1
15720.0,1
15721.0,1
15722.0,1
15723.0,3
15724.0,0
15725.0,1
15727.0,1
15728.0,2
15729.0,0
15730.0,2
15732.0,0
15733.0,0
15734.0,4
15737.0,1
15738.0,1
15739.0,2
15740.0,2
15743.0,1
15744.0,2
15745.0,1
15746.0,4
15747.0,1
15748.0,1
15749.0,0
15750.0,1
15752.0,1
15753.0,3
15754.0,2
15755.0,1
15756.0,2
15757.0,2
15758.0,1
15759.0,0
15762.0,2
15763.0,1
15764.0,2
15766.0,2
15768.0,4
15769.0,1
15773.0,1
15774.0,2
15775.0,0
15776.0,4
15777.0,0
15780.0,4
15781.0,1
15782.0,1
15783.0,1
15785.0,1
15786.0,1
15787.0,1
15789.0,3
15790.0,1
15791.0,2
15793.0,1
15795.0,4
15796.0,1
15797.0,4
15799.0,2
15800.0,2
15801.0,2
15802.0,4
15803.0,2
15804.0,1
15805.0,1
15806.0,2
15807.0,2
15808.0,3
15809.0,1
15810.0,2
15811.0,1
15812.0,2
15813.0,0
15814.0,1
15815.0,2
15819.0,2
15820.0,3
15821.0,2
15822.0,1
15823.0,3
15825.0,4
15826.0,2
15827.0,2
15829.0,2
15830.0,1
15831.0,2
15832.0,0
15834.0,2
15835.0,2
15836.0,2
15837.0,2
15838.0,1
15839.0,1
15840.0,2
15841.0,2
15843.0,3
15844.0,2
15845.0,1
15847.0,1
15850.0,1
15852.0,4
15853.0,2
15854.0,1
15855.0,4
15856.0,1
15857.0,1
15858.0,1
15860.0,1
15861.0,1
15862.0,1
15863.0,1
15864.0,1
15865.0,1
15866.0,2
15867.0,1
15869.0,0
15870.0,1
15872.0,1
15874.0,2
15877.0,1
15880.0,3
15881.0,3
15882.0,0
15883.0,1
15885.0,2
15886.0,2
15888.0,2
15889.0,4
15891.0,0
15894.0,0
15895.0,4
15897.0,4
15898.0,1
15899.0,3
15900.0,1
15901.0,1
15903.0,1
15904.0,1
15906.0,1
15907.0,1
15909.0,4
15910.0,1
15912.0,4
15916.0,1
15917.0,0
15918.0,4
15919.0,1
15920.0,4
15921.0,4
15922.0,3
15923.0,3
15925.0,4
15930.0,2
15932.0,1
15933.0,1
15935.0,0
15937.0,2
15938.0,4
15939.0,2
15940.0,3
15942.0,4
15944.0,0
15945.0,3
15947.0,2
15948.0,1
15949.0,1
15950.0,1
15951.0,1
15952.0,1
15953.0,1
15955.0,1
15957.0,1
15958.0,2
15963.0,1
15965.0,1
15967.0,1
15969.0,1
15970.0,3
15971.0,1
15973.0,0
15974.0,1
15975.0,2
15976.0,4
15977.0,1
15978.0,2
15980.0,2
15981.0,1
15983.0,1
15984.0,1
15985.0,4
15986.0,1
15987.0,1
15988.0,1
15990.0,2
15992.0,1
15993.0,1
15994.0,2
15996.0,2
15998.0,1
16000.0,1
16003.0,1
16005.0,1
16006.0,0
16007.0,2
16008.0,1
16009.0,1
16010.0,0
16011.0,1
16012.0,1
16013.0,1
16014.0,1
16015.0,1
16016.0,1
16017.0,2
16018.0,1
16019.0,1
16020.0,1
16022.0,0
16023.0,2
16024.0,1
16025.0,1
16026.0,2
16027.0,2
16029.0,1
16030.0,3
16031.0,2
16033.0,1
16034.0,0
16036.0,2
16037.0,0
16038.0,1
16040.0,2
16041.0,1
16042.0,1
16043.0,1
16045.0,4
16048.0,2
16049.0,1
16050.0,4
16052.0,2
16053.0,1
16054.0,4
16055.0,0
16056.0,2
16057.0,1
16059.0,2
16061.0,0
16062.0,1
16063.0,0
16065.0,3
16066.0,1
16070.0,1
16071.0,2
16072.0,3
16073.0,3
16076.0,1
16078.0,0
16079.0,1
16080.0,2
16081.0,2
16083.0,2
16084.0,3
16085.0,1
16086.0,2
16091.0,4
16092.0,2
16093.0,2
16094.0,1
16096.0,0
16097.0,0
16098.0,2
16099.0,2
16101.0,1
16102.0,1
16103.0,1
16104.0,2
16105.0,0
16106.0,2
16107.0,1
16108.0,2
16109.0,0
16110.0,2
16112.0,4
16113.0,4
16114.0,4
16115.0,1
16116.0,0
16117.0,4
16119.0,1
16120.0,2
16121.0,2
16122.0,2
16123.0,2
16124.0,3
16125.0,3
16126.0,1
16127.0,1
16128.0,1
16131.0,2
16133.0,1
16134.0,1
16135.0,0
16136.0,2
16138.0,3
16139.0,1
16140.0,2
16141.0,2
16142.0,0
16143.0,1
16144.0,0
16145.0,1
16146.0,4
16147.0,4
16148.0,3
16149.0,1
16150.0,1
16152.0,0
16153.0,2
16156.0,1
16157.0,1
16159.0,0
16160.0,2
16161.0,1
16162.0,0
16163.0,0
16164.0,1
16168.0,1
16169.0,1
16170.0,2
16171.0,2
16172.0,2
16173.0,1
16174.0,4
16175.0,2
16177.0,2
16178.0,4
16179.0,2
16180.0,2
16181.0,2
16182.0,2
16183.0,2
16184.0,2
16185.0,1
16186.0,1
16187.0,1
16188.0,2
16189.0,1
16190.0,1
16191.0,1
16193.0,0
16198.0,2
16200.0,1
16201.0,1
16202.0,3
16203.0,2
16204.0,1
16205.0,1
16206.0,2
16207.0,1
16208.0,2
16209.0,2
16210.0,1
16211.0,2
16212.0,1
16213.0,2
16214.0,4
16215.0,2
16216.0,0
16217.0,0
16218.0,1
16221.0,1
16222.0,3
16224.0,2
16225.0,2
16226.0,0
16227.0,0
16229.0,2
16230.0,4
16232.0,1
16233.0,2
16235.0,1
16236.0,2
16239.0,2
16240.0,1
16241.0,1
16242.0,1
16243.0,1
16244.0,0
16245.0,1
16247.0,4
16248.0,2
16249.0,2
16250.0,0
16252.0,3
16253.0,1
16255.0,1
16256.0,0
16257.0,4
16258.0,2
16260.0,2
16261.0,1
16262.0,3
16265.0,1
16266.0,2
16268.0,2
16270.0,3
16271.0,1
16272.0,4
16274.0,3
16275.0,0
16276.0,4
16278.0,1
16279.0,1
16281.0,2
16282.0,3
16283.0,1
16284.0,1
16287.0,4
16292.0,4
16293.0,1
16295.0,1
16297.0,0
16298.0,1
16302.0,2
16303.0,1
16305.0,4
16306.0,0
16308.0,1
16309.0,2
16311.0,1
16313.0,1
16315.0,3
16316.0,2
16317.0,4
16318.0,1
16319.0,0
16320.0,4
16321.0,2
16322.0,1
16323.0,0
16324.0,4
16325.0,2
16326.0,1
16327.0,1
16330.0,1
16332.0,1
16333.0,1
16337.0,1
16338.0,4
16339.0,0
16340.0,2
16341.0,1
16342.0,2
16343.0,1
16344.0,4
16345.0,2
16347.0,1
16348.0,1
16349.0,3
16350.0,1
16351.0,3
16352.0,1
16353.0,1
16354.0,2
16356.0,0
16357.0,1
16358.0,1
16359.0,1
16360.0,1
16361.0,1
16362.0,1
16363.0,2
16364.0,1
16365.0,1
16366.0,1
16367.0,1
16368.0,1
16369.0,1
16370.0,2
16372.0,1
16374.0,2
16376.0,1
16377.0,0
16378.0,0
16379.0,1
16380.0,2
16383.0,2
16384.0,2
16385.0,2
16386.0,1
16387.0,3
16389.0,2
16392.0,0
16393.0,1
16394.0,2
16395.0,2
16398.0,4
16399.0,1
16400.0,2
16401.0,1
16402.0,0
16403.0,3
16404.0,2
16405.0,3
16406.0,1
16407.0,1
16409.0,1
16411.0,1
16412.0,2
16413.0,2
16414.0,1
16415.0,2
16416.0,1
16418.0,2
16419.0,4
16422.0,1
16423.0,1
16424.0,4
16425.0,3
16426.0,1
16427.0,0
16428.0,2
16429.0,2
16430.0,2
16431.0,0
16432.0,2
16433.0,1
16434.0,1
16438.0,1
16440.0,1
16441.0,2
16442.0,1
16444.0,2
16445.0,1
16446.0,1
16447.0,4
16448.0,0
16449.0,4
16450.0,4
16451.0,2
16454.0,2
16455.0,2
16456.0,2
16457.0,0
16458.0,1
16460.0,1
16461.0,4
16462.0,2
16463.0,1
16464.0,1
16466.0,1
16468.0,2
16469.0,1
16470.0,2
16471.0,0
16473.0,4
16474.0,1
16475.0,2
16477.0,2
16478.0,1
16479.0,1
16480.0,2
16482.0,1
16483.0,4
16484.0,4
16485.0,2
16488.0,1
16491.0,2
16493.0,2
16494.0,3
16495.0,1
16496.0,1
16497.0,2
16498.0,4
16499.0,3
16500.0,1
16503.0,2
16504.0,1
16505.0,1
16506.0,1
16509.0,3
16510.0,3
16511.0,1
16513.0,1
16515.0,2
16516.0,1
16517.0,0
16518.0,2
16519.0,1
16520.0,4
16523.0,1
16525.0,1
16526.0,4
16527.0,2
16528.0,1
16529.0,4
16531.0,1
16532.0,1
16533.0,1
16535.0,1
16536.0,2
16539.0,1
16542.0,2
16545.0,4
16546.0,3
16549.0,1
16550.0,2
16551.0,2
16552.0,0
16553.0,4
16554.0,1
16555.0,1
16556.0,2
16557.0,1
16558.0,1
16560.0,1
16561.0,1
16563.0,2
16565.0,3
16566.0,1
16567.0,4
16569.0,1
16570.0,1
16571.0,1
16572.0,4
16573.0,2
16574.0,2
16579.0,3
16581.0,4
16582.0,4
16583.0,3
16584.0,2
16586.0,0
16587.0,0
16589.0,2
16591.0,2
16592.0,1
16593.0,2
16594.0,2
16595.0,2
16596.0,1
16597.0,1
16598.0,0
16600.0,1
16601.0,1
16602.0,1
16603.0,2
16607.0,1
16609.0,1
16610.0,0
16611.0,4
16612.0,1
16613.0,2
16614.0,4
16616.0,1
16617.0,0
16618.0,1
16619.0,0
16620.0,1
16621.0,2
16623.0,0
16624.0,2
16625.0,0
16626.0,1
16627.0,2
16628.0,1
16629.0,2
16633.0,1
16634.0,0
16637.0,1
16638.0,1
16639.0,1
16641.0,2
16642.0,1
16643.0,0
16644.0,4
16647.0,4
16648.0,1
16650.0,2
16652.0,2
16653.0,1
16654.0,4
16655.0,1
16656.0,1
16657.0,1
16658.0,3
16659.0,4
16660.0,1
16665.0,3
16666.0,1
16667.0,2
16668.0,1
16669.0,1
16670.0,1
16671.0,1
16672.0,1
16674.0,2
16676.0,1
16678.0,1
16679.0,3
16680.0,2
16681.0,2
16682.0,1
16684.0,1
16685.0,2
16686.0,2
16688.0,1
16689.0,2
16690.0,2
16692.0,0
16693.0,2
16696.0,4
16697.0,0
16698.0,0
16700.0,1
16701.0,1
16705.0,1
16706.0,1
16708.0,2
16709.0,2
16710.0,1
16711.0,1
16712.0,1
16713.0,1
16714.0,0
16715.0,2
16716.0,0
16717.0,1
16718.0,3
16719.0,1
16720.0,1
16721.0,0
16722.0,1
16723.0,2
16725.0,3
16726.0,1
16727.0,3
16728.0,2
16729.0,1
16730.0,2
16732.0,1
16734.0,2
16735.0,2
16737.0,2
16738.0,3
16739.0,4
16742.0,2
16743.0,1
16744.0,1
16745.0,2
16746.0,1
16747.0,1
16748.0,1
16750.0,2
16751.0,1
16752.0,3
16753.0,2
16754.0,3
16755.0,4
16756.0,0
16757.0,3
16758.0,2
16759.0,1
16761.0,2
16762.0,1
16763.0,4
16764.0,1
16765.0,3
16766.0,0
16767.0,1
16768.0,2
16769.0,0
16770.0,2
16771.0,1
16773.0,2
16774.0,2
16775.0,1
16776.0,2
16777.0,2
16778.0,2
16779.0,1
16780.0,2
16781.0,3
16782.0,1
16784.0,1
16788.0,4
16789.0,1
16790.0,1
16791.0,1
16792.0,0
16793.0,2
16794.0,1
16795.0,3
16796.0,2
16800.0,1
16801.0,4
16803.0,2
16804.0,1
16805.0,4
16806.0,2
16807.0,4
16808.0,2
16809.0,1
16810.0,4
16811.0,1
16812.0,3
16813.0,1
16814.0,1
16816.0,2
16817.0,1
16818.0,1
16820.0,2
16823.0,0
16824.0,1
16825.0,1
16826.0,2
16828.0,2
16829.0,4
16830.0,1
16832.0,4
16833.0,1
16834.0,0
16835.0,4
16836.0,1
16837.0,1
16838.0,0
16839.0,1
16841.0,1
16842.0,2
16843.0,1
16846.0,2
16847.0,2
16848.0,2
16849.0,4
16850.0,3
16851.0,1
16852.0,1
16855.0,1
16856.0,1
16858.0,3
16859.0,2
16861.0,2
16863.0,1
16866.0,4
16869.0,1
16871.0,1
16872.0,2
16873.0,1
16875.0,2
16877.0,1
16878.0,1
16880.0,1
16881.0,2
16882.0,2
16883.0,4
16884.0,1
16885.0,1
16887.0,1
16889.0,4
16891.0,1
16892.0,1
16893.0,3
16895.0,2
16897.0,3
16898.0,1
16899.0,1
16900.0,1
16902.0,4
16903.0,1
16904.0,1
16905.0,1
16906.0,2
16907.0,1
16909.0,2
16910.0,1
16912.0,1
16913.0,3
16914.0,1
16915.0,1
16916.0,1
16917.0,0
16918.0,2
16919.0,4
16921.0,2
16923.0,1
16924.0,1
16926.0,3
16927.0,4
16928.0,2
16929.0,1
16930.0,1
16931.0,1
16932.0,2
16933.0,1
16934.0,2
16936.0,1
16938.0,1
16940.0,2
16942.0,1
16943.0,0
16945.0,1
16947.0,0
16948.0,4
16949.0,1
16950.0,2
16951.0,4
16952.0,2
16953.0,1
16954.0,1
16955.0,4
16956.0,1
16957.0,0
16959.0,2
16960.0,1
16961.0,4
16963.0,4
16965.0,0
16966.0,1
16967.0,4
16968.0,1
16969.0,1
16971.0,1
16976.0,0
16978.0,2
16979.0,1
16980.0,0
16982.0,2
16983.0,1
16984.0,2
16985.0,1
16986.0,1
16987.0,1
16988.0,1
16989.0,1
16990.0,0
16992.0,1
16995.0,3
16996.0,1
16997.0,3
16998.0,4
16999.0,1
17001.0,1
17002.0,2
17004.0,2
17006.0,1
17007.0,2
17010.0,1
17011.0,1
17014.0,1
17015.0,1
17017.0,1
17018.0,1
17019.0,1
17022.0,1
17024.0,2
17025.0,2
17026.0,4
17027.0,2
17029.0,4
17030.0,2
17031.0,1
17033.0,2
17034.0,1
17035.0,0
17037.0,2
17038.0,1
17040.0,4
17041.0,1
17042.0,1
17043.0,1
17044.0,1
17045.0,4
17046.0,4
17047.0,2
17048.0,4
17049.0,1
17050.0,2
17051.0,4
17052.0,1
17053.0,4
17054.0,1
17058.0,2
17059.0,1
17060.0,0
17061.0,2
17062.0,3
17063.0,1
17064.0,2
17065.0,4
17068.0,1
17069.0,1
17070.0,4
17071.0,1
17073.0,1
17075.0,1
17076.0,1
17078.0,1
17079.0,2
17080.0,1
17081.0,1
17082.0,1
17083.0,2
17084.0,1
17085.0,4
17086.0,1
17088.0,1
17090.0,1
17091.0,1
17092.0,2
17094.0,3
17095.0,1
17096.0,1
17097.0,1
17100.0,1
17101.0,1
17102.0,0
17105.0,4
17107.0,1
17109.0,1
17110.0,4
17111.0,2
17114.0,1
17115.0,1
17117.0,3
17118.0,3
17119.0,1
17120.0,0
17122.0,4
17123.0,4
17124.0,4
17125.0,2
17126.0,4
17128.0,3
17131.0,1
17133.0,1
17134.0,2
17135.0,1
17138.0,0
17139.0,1
17140.0,0
17142.0,0
17144.0,1
17146.0,2
17147.0,1
17148.0,2
17152.0,4
17153.0,1
17154.0,2
17155.0,1
17157.0,1
17158.0,1
17159.0,1
17160.0,1
17162.0,1
17163.0,1
17164.0,1
17165.0,0
17166.0,1
17169.0,2
17171.0,3
17172.0,2
17173.0,1
17174.0,0
17175.0,2
17176.0,0
17179.0,4
17180.0,2
17181.0,2
17183.0,1
17186.0,2
17187.0,0
17188.0,1
17189.0,2
17190.0,2
17191.0,1
17193.0,1
17194.0,0
17197.0,1
17198.0,1
17201.0,2
17203.0,1
17204.0,4
17205.0,2
17206.0,2
17211.0,1
17212.0,0
17213.0,1
17214.0,2
17217.0,0
17218.0,1
17219.0,1
17220.0,1
17221.0,1
17222.0,2
17223.0,3
17226.0,3
17227.0,1
17228.0,1
17229.0,2
17230.0,0
17231.0,1
17232.0,1
17233.0,1
17234.0,4
17235.0,1
17236.0,1
17237.0,1
17238.0,1
17239.0,3
17242.0,2
17243.0,1
17244.0,2
17245.0,0
17247.0,1
17248.0,4
17250.0,1
17251.0,3
17252.0,4
17253.0,1
17254.0,1
17255.0,1
17256.0,2
17259.0,4
17262.0,2
17263.0,0
17265.0,4
17266.0,1
17267.0,4
17268.0,2
17272.0,1
17274.0,1
17277.0,0
17278.0,0
17279.0,2
17282.0,4
17284.0,2
17286.0,1
17287.0,1
17288.0,1
17289.0,1
17290.0,1
17291.0,3
17293.0,1
17295.0,1
17297.0,1
17298.0,2
17299.0,1
17301.0,1
17302.0,1
17303.0,3
17306.0,1
17307.0,3
17309.0,2
17311.0,2
17312.0,4
17313.0,1
17314.0,1
17315.0,1
17317.0,2
17320.0,2
17321.0,1
17323.0,1
17324.0,1
17325.0,0
17329.0,1
17330.0,1
17331.0,4
17333.0,2
17334.0,3
17337.0,4
17338.0,1
17339.0,2
17340.0,1
17341.0,4
17343.0,3
17344.0,2
17345.0,1
17346.0,1
17347.0,2
17348.0,1
17349.0,4
17350.0,1
17351.0,1
17353.0,4
17354.0,2
17356.0,3
17357.0,1
17358.0,3
17359.0,1
17360.0,1
17361.0,2
17362.0,0
17364.0,1
17365.0,1
17367.0,0
17368.0,1
17370.0,2
17371.0,1
17372.0,1
17373.0,1
17374.0,0
17375.0,4
17376.0,2
17377.0,1
17379.0,1
17381.0,1
17382.0,2
17383.0,1
17384.0,1
17385.0,1
17386.0,1
17387.0,1
17388.0,2
17389.0,1
17391.0,4
17392.0,3
17394.0,0
17396.0,1
17397.0,1
17398.0,4
17400.0,4
17402.0,1
17403.0,1
17404.0,1
17405.0,1
17406.0,3
17408.0,4
17409.0,4
17410.0,1
17411.0,1
17412.0,1
17414.0,2
17415.0,2
17416.0,1
17418.0,2
17419.0,1
17420.0,2
17422.0,1
17423.0,2
17425.0,1
17426.0,1
17427.0,2
17428.0,1
17429.0,4
17430.0,1
17431.0,3
17432.0,1
17433.0,2
17434.0,1
17436.0,1
17438.0,0
17440.0,4
17442.0,1
17443.0,0
17444.0,4
17446.0,4
17447.0,1
17448.0,4
17449.0,1
17450.0,1
17451.0,1
17453.0,1
17454.0,4
17455.0,0
17456.0,3
17457.0,4
17458.0,1
17459.0,2
17460.0,2
17461.0,1
17462.0,2
17463.0,1
17464.0,4
17466.0,1
17468.0,1
17469.0,1
17470.0,2
17472.0,4
17475.0,2
17480.0,2
17481.0,1
17483.0,2
17486.0,0
17489.0,2
17490.0,1
17491.0,1
17492.0,0
17495.0,1
17496.0,3
17498.0,2
17499.0,3
17500.0,1
17501.0,0
17502.0,1
17503.0,1
17504.0,0
17505.0,4
17506.0,2
17507.0,0
17508.0,0
17509.0,2
17510.0,1
17511.0,1
17512.0,1
17513.0,2
17514.0,4
17515.0,1
17516.0,1
17517.0,3
17519.0,1
17520.0,2
17521.0,1
17522.0,1
17523.0,1
17524.0,3
17525.0,3
17526.0,1
17527.0,2
17528.0,1
17530.0,1
17531.0,4
17534.0,2
17535.0,0
17536.0,4
17537.0,1
17538.0,1
17540.0,1
17542.0,0
17545.0,2
17547.0,3
17548.0,0
17549.0,1
17550.0,0
17551.0,3
17552.0,2
17553.0,4
17554.0,1
17555.0,1
17556.0,0
17557.0,1
17560.0,2
17561.0,1
17562.0,1
17564.0,1
17566.0,1
17567.0,1
17569.0,3
17571.0,2
17572.0,2
17573.0,1
17574.0,0
17576.0,1
17578.0,4
17579.0,1
17580.0,0
17581.0,1
17582.0,0
17584.0,1
17585.0,2
17588.0,2
17589.0,2
17590.0,1
17591.0,2
17593.0,1
17594.0,2
17595.0,1
17596.0,1
17597.0,0
17600.0,1
17601.0,0
17602.0,1
17603.0,2
17604.0,0
17608.0,1
17609.0,1
17611.0,1
17612.0,2
17613.0,1
17614.0,2
17615.0,4
17616.0,4
17618.0,1
17619.0,3
17620.0,2
17621.0,1
17623.0,1
17624.0,1
17625.0,1
17628.0,2
17629.0,1
17630.0,4
17631.0,1
17633.0,1
17634.0,1
17636.0,1
17637.0,1
17639.0,0
17640.0,2
17642.0,4
17643.0,3
17644.0,1
17646.0,0
17647.0,2
17648.0,2
17649.0,4
17650.0,1
17651.0,1
17652.0,1
17653.0,1
17654.0,0
17655.0,1
17656.0,2
17658.0,1
17659.0,1
17660.0,4
17663.0,1
17664.0,1
17666.0,1
17667.0,2
17668.0,1
17669.0,1
17670.0,0
17671.0,1
17672.0,2
17673.0,1
17674.0,2
17675.0,1
17676.0,1
17677.0,1
17678.0,0
17679.0,2
17680.0,1
17682.0,1
17684.0,2
17685.0,1
17686.0,1
17690.0,1
17691.0,3
17692.0,4
17693.0,4
17694.0,4
17695.0,4
17696.0,1
17697.0,0
17698.0,0
17700.0,1
17701.0,0
17702.0,1
17703.0,1
17704.0,4
17705.0,1
17706.0,1
17707.0,4
17708.0,4
17709.0,4
17711.0,1
17712.0,2
17714.0,3
17715.0,0
17716.0,1
17718.0,0
17719.0,1
17720.0,1
17722.0,2
17723.0,4
17724.0,2
17725.0,1
17727.0,1
17728.0,1
17730.0,1
17731.0,2
17732.0,3
17733.0,1
17734.0,2
17735.0,1
17736.0,1
17737.0,1
17738.0,1
17739.0,1
17742.0,4
17744.0,1
17746.0,0
17747.0,2
17749.0,4
17750.0,1
17752.0,3
17754.0,1
17757.0,1
17758.0,1
17759.0,1
17760.0,1
17761.0,1
17763.0,0
17764.0,2
17765.0,4
17767.0,1
